cue,total,cue_mfd2,response_mfd1,cue_mfd1,response_mfd2,cue_hte,response_hte,response_emotion,cue_emotion,cue_moral,response_moral,link,pos,previous_link,lower,is_synonym,degree
assortment,49.0,0,2,0,2,0,2,0,0.0,0,2,0.04436058872181817,n,0.020618556701030927,True,,97.0
assume,25.0,0,1,0,1,14,4,0,0.0,0,1,0.025766815408919393,v,0.0,True,,97.0
assumption,40.0,0,3,0,4,28,8,3,0.0,0,5,0.15277984748477264,n,0.08421052631578947,True,,95.0
assurance,74.0,0,4,0,8,0,7,10,39.0,0,5,0.17994436643954287,n,0.07291666666666667,True,,96.0
assure,71.0,0,2,0,9,0,5,7,27.0,0,5,0.15882697033162435,v,0.08163265306122448,True,,98.0
assured,63.0,0,3,0,4,0,2,7,20.0,0,2,0.1244887971638593,s v,0.0625,True,,96.0
asteroid,21.0,0,1,0,1,0,1,1,0.0,0,1,0.00852561296911657,n s,0.0,True,,100.0
asthma,30.0,0,3,0,3,0,2,1,0.0,0,3,0.09411653906378611,n,0.0707070707070707,True,,99.0
astonish,9.0,0,0,0,0,0,0,1,4.0,0,0,0.0026806122448979593,v,0.0,True,,100.0
astonishing,13.0,0,0,0,0,0,1,2,6.0,0,0,0.005612622754168044,s v,0.0,True,,99.0
astonishment,13.0,0,0,0,0,0,0,1,5.0,0,0,0.004511858379715523,n,0.0,True,,100.0
astound,12.0,0,0,0,0,0,0,1,0.0,0,0,0.004252980762197352,v,0.0,True,,93.0
astounding,13.0,0,0,0,0,0,3,2,0.0,0,1,0.032821249462956836,s v,0.020833333333333332,True,,96.0
astringent,14.0,0,2,0,2,0,4,3,0.0,0,0,0.016974476845564846,n s a,0.0,True,,80.0
astrology,58.0,0,0,0,0,0,0,0,0.0,0,0,0.014390703207590788,n,0.0,True,,99.0
astronaut,9.0,0,0,0,0,0,2,2,0.0,0,0,0.003828408065848914,n,0.0,True,,98.0
astronomy,78.0,0,1,0,0,0,1,0,0.0,0,0,0.013410699781318338,n,0.0,True,,100.0
asylum,42.0,0,2,0,5,0,2,0,0.0,0,5,0.14848226090962735,n,0.09090909090909091,True,,99.0
at,21.0,0,0,0,0,0,3,1,0.0,0,0,0.00642954143514584,n,0.0,True,,99.0
atheism,62.0,0,3,0,4,0,6,3,0.0,0,5,0.28265578975993977,n,0.17346938775510204,True,,98.0
atheist,56.0,0,2,0,2,0,4,1,0.0,0,3,0.23219279534556198,n a,0.12631578947368421,True,,95.0
athlete,46.0,0,0,0,2,0,3,0,0.0,0,2,0.051230347084226704,n,0.02040816326530612,True,,98.0
athletic,41.0,0,0,0,2,0,2,0,0.0,0,1,0.026656709249987823,s a,0.0,True,,100.0
athletics,59.0,0,0,0,0,0,2,0,0.0,0,0,0.017231765203134786,n,0.0,True,,99.0
atlas,17.0,0,0,0,0,0,0,0,0.0,0,0,0.018500000000000003,n,0.0,True,,100.0
atmosphere,13.0,0,1,0,1,0,0,0,0.0,0,1,0.00798042029874419,n,0.0,True,,99.0
atom,74.0,0,0,0,0,0,0,0,0.0,0,0,0.025839975890613737,n,0.0,True,,199.0
atomic,62.0,0,1,0,1,0,1,0,0.0,0,2,0.08750845418730298,s a,0.020202020202020204,True,,99.0
attach,42.0,0,0,0,2,0,5,3,0.0,0,0,0.03248969574188088,v,0.0,True,,98.0
attached,51.0,0,1,0,3,0,2,2,0.0,0,0,0.06805342013465626,s a v,0.0,True,,99.0
attachment,43.0,0,2,0,5,0,5,2,0.0,0,0,0.03587718073908609,n,0.0,True,,99.0
attack,72.0,35,9,35,11,0,5,6,0.0,35,10,0.44906028101348316,n v,0.31,True,,100.0
attain,50.0,0,0,0,1,11,3,0,0.0,0,0,0.018945799849780984,v,0.0,True,,97.0
attempt,12.0,0,0,0,1,10,2,0,0.0,0,1,0.01107084606002169,n v,0.0,True,,100.0
attend,33.0,0,4,0,3,0,2,1,0.0,0,3,0.09430424166633222,v,0.061224489795918366,True,,98.0
attendance,49.0,0,2,0,1,0,3,0,0.0,0,1,0.029049222912647513,n,0.0,True,,98.0
attendant,67.0,0,3,0,7,0,1,1,0.0,0,4,0.17595977435435617,n s,0.11224489795918367,True,,98.0
attention,34.0,0,3,0,3,0,4,3,0.0,0,2,0.10092738072527281,n,0.052083333333333336,True,,96.0
attentive,38.0,0,3,0,6,0,3,3,0.0,0,3,0.09204832135276228,a,0.061224489795918366,True,,98.0
attic,27.0,0,0,0,0,0,1,0,0.0,0,0,0.015019927004237111,n a,0.0,True,,99.0
attire,6.0,0,1,0,1,0,2,0,0.0,0,1,0.007645462355513901,n v,0.0,True,,96.0
attitude,53.0,0,2,0,2,0,9,5,0.0,0,3,0.24175723465086071,n,0.14432989690721648,True,,97.0
attorney,91.0,0,2,0,4,0,0,0,0.0,0,3,0.4599060583971549,n,0.32323232323232326,True,,99.0
attract,33.0,0,0,0,1,0,2,2,11.0,0,1,0.04559530564412189,v,0.03,True,,100.0
attraction,28.0,0,1,0,3,0,4,3,9.0,0,1,0.012736853066749975,n,0.0,True,,100.0
attractive,19.0,0,1,0,2,0,6,1,15.0,0,1,0.010308383893191274,s a,0.0,True,,100.0
attribute,45.0,0,2,0,2,0,3,0,0.0,0,2,0.07909056842607269,n v,0.022222222222222223,True,,90.0
aubergine,14.0,0,0,0,0,0,0,1,0.0,0,0,0.008950425528314977,n,0.0,True,,75.0
auction,29.0,0,0,0,0,0,3,0,0.0,0,0,0.012150247449368053,n v,0.0,True,,100.0
audible,16.0,0,0,0,0,0,1,1,0.0,0,0,0.024446064139941687,n a,0.0,True,,98.0
audience,35.0,0,2,0,2,0,0,2,0.0,0,1,0.03147535965717784,n,0.0,True,,99.0
audio,15.0,0,0,0,0,0,0,0,0.0,0,0,0.010659978951708277,n,0.0,True,,100.0
auditorium,20.0,0,0,0,0,0,1,0,0.0,0,0,0.010500582354153782,n,0.0,True,,100.0
augment,45.0,0,0,0,1,0,2,0,0.0,0,1,0.027139066997660673,v,0.0,True,,91.0
august,11.0,0,1,0,1,0,1,1,0.0,0,1,0.006410820220344031,n s,0.0,True,,99.0
aunt,76.0,0,2,0,0,11,2,0,0.0,0,0,0.017289787338595444,n,0.0,True,,98.0
aura,26.0,0,2,0,6,0,3,1,0.0,0,3,0.09779620516276025,n,0.05154639175257732,True,,97.0
author,4.0,0,0,0,0,0,1,0,0.0,0,0,0.001004040404040404,n v,0.0,True,,100.0
authoritarian,58.0,0,5,26,12,0,2,1,0.0,0,6,0.14461612881881197,n s,0.061855670103092786,True,,97.0
authority,69.0,33,7,33,14,0,4,2,0.0,33,8,0.19336152886458846,n,0.1,True,,100.0
autism,36.0,0,2,0,2,0,6,3,0.0,0,1,0.017042128629421595,n,0.0,True,,100.0
auto,10.0,0,1,0,2,0,1,0,0.0,0,1,0.009301091725334151,n,0.0,True,,99.0
autograph,3.0,0,0,0,0,0,0,0,0.0,0,0,0.0006061224489795917,n v,0.0,True,,100.0
automatic,17.0,0,0,0,0,0,2,0,0.0,0,0,0.009831313195737738,n s a,0.0,True,,99.0
automobile,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0005,n v,0.0,True,,100.0
automotive,7.0,0,0,0,0,0,0,0,0.0,0,0,0.005617464972303682,s a,0.0,True,,93.0
autonomy,57.0,0,2,0,5,0,2,0,0.0,0,1,0.043698527985504734,n,0.0,True,,94.0
autumn,62.0,0,0,0,0,0,1,0,0.0,0,0,0.024830947149683688,n,0.0,True,,99.0
available,10.0,0,0,0,0,0,1,0,0.0,0,0,0.002434645654986694,s a,0.0,True,,98.0
avenue,51.0,0,0,0,0,0,1,0,0.0,0,0,0.005457606366697277,n,0.0,True,,99.0
average,52.0,0,1,0,1,0,3,0,0.0,0,2,0.2314323965767105,n s v,0.20202020202020202,True,,99.0
aviation,31.0,0,0,0,0,0,2,0,0.0,0,0,0.010448701842546064,n,0.0,True,,100.0
avocado,60.0,0,1,0,2,0,2,0,0.0,0,2,0.03953189834490277,n s,0.020202020202020204,True,,99.0
avoid,32.0,0,3,0,5,0,7,4,0.0,0,3,0.08709052469645234,v,0.053763440860215055,True,,93.0
avoidance,54.0,0,3,0,4,0,7,5,0.0,0,3,0.07631026993636005,n,0.03125,True,,96.0
await,20.0,0,0,0,0,0,1,3,0.0,0,0,0.017747781478445083,v,0.0,True,,94.0
awake,43.0,0,0,0,0,0,1,0,0.0,0,0,0.009948971822625807,s a v,0.0,True,,99.0
awaken,20.0,0,0,0,0,0,0,0,0.0,0,0,0.0049347947770452,v,0.0,True,,100.0
award,57.0,0,1,0,1,0,1,0,0.0,0,1,0.03329299765961071,n v,0.0,True,,100.0
aware,20.0,0,0,0,0,0,1,0,0.0,0,0,0.00819725207247233,a,0.0,True,,99.0
awareness,20.0,0,1,0,4,0,1,2,0.0,0,0,0.021010658400869218,n,0.0,True,,98.0
away,9.0,0,0,0,0,0,1,0,0.0,0,0,0.002413167465859497,s r a,0.0,True,,100.0
awe,28.0,0,1,0,4,0,2,7,12.0,0,1,0.018295213756263286,n v,0.0,True,,95.0
awful,46.0,0,2,0,2,0,8,4,18.0,18,4,0.44107985746081935,s r a,0.29,True,,100.0
awkward,22.0,0,2,0,4,0,2,4,0.0,0,1,0.012715729565351278,s a,0.0,True,,99.0
ax,36.0,0,2,0,4,0,1,0,0.0,0,4,0.15267638698355063,n v,0.08888888888888889,True,,90.0
axe,31.0,0,3,0,7,0,1,0,0.0,0,5,0.12807618315005484,n v,0.07,True,,100.0
axiom,33.0,0,2,0,2,0,4,0,0.0,0,3,0.22735490848671233,n,0.13636363636363635,True,,66.0
axis,32.0,0,2,0,3,0,2,1,0.0,0,2,0.22855671514520512,n,0.15625,True,,96.0
axle,15.0,0,1,0,0,0,2,0,0.0,0,0,0.0077049561729980965,n,0.0,True,,92.0
axon,28.0,0,0,0,1,0,1,0,0.0,0,0,0.02459756191355176,n,0.0,True,,55.0
b,26.0,0,1,0,1,0,4,1,0.0,0,1,0.012285945263826653,n,0.0,True,,98.0
babble,5.0,0,0,0,0,0,0,0,0.0,0,0,0.00219102354256005,n v,0.0,True,,99.0
babbling,8.0,0,0,0,0,0,1,0,0.0,0,0,0.0019188763291892242,n v,0.0,True,,96.0
babe,31.0,0,0,0,1,0,2,0,0.0,0,0,0.01068607565761191,n,0.0,True,,100.0
baboon,3.0,0,0,0,0,0,0,0,0.0,0,0,0.0008289501367557332,n,0.0,True,,97.0
baby,73.0,0,4,0,5,0,10,1,0.0,0,1,0.014316523287592918,n v,0.0,True,,199.0
babysitter,36.0,0,3,0,4,0,4,0,0.0,0,2,0.04557417897568651,n,0.03,True,,100.0
bachelor,14.0,0,1,0,1,0,1,0,0.0,0,0,0.0038622817742441844,n v,0.0,True,,99.0
back,14.0,0,0,0,2,0,1,1,0.0,0,0,0.01720128820700867,v a n s r,0.0,True,,99.0
backbone,8.0,0,1,0,1,0,4,1,0.0,0,0,0.007274507599182924,n,0.0,True,,99.0
background,42.0,0,3,0,2,0,1,0,0.0,0,2,0.045687684930109176,n v,0.020202020202020204,True,,99.0
backpack,19.0,0,0,0,1,0,0,0,0.0,0,0,0.0060411798316455274,n v,0.0,True,,99.0
backpacker,11.0,0,1,0,2,0,0,0,0.0,0,1,0.006550129502317642,n,0.0,True,,99.0
backspace,36.0,0,2,0,2,0,3,0,0.0,0,2,0.0533814475493415,n v,0.02040816326530612,True,,98.0
backstabber,76.0,33,8,0,17,0,8,1,0.0,0,16,0.6405791025127924,,0.45454545454545453,True,,99.0
backup,41.0,0,1,0,3,0,1,0,0.0,0,2,0.07918962115119167,n,0.03,True,,100.0
backward,15.0,0,1,0,2,0,3,0,0.0,0,1,0.0440677289390425,s r a,0.030303030303030304,True,,99.0
backyard,25.0,0,0,0,1,0,2,0,0.0,0,1,0.010091673888295065,n,0.0,True,,100.0
bacon,50.0,0,0,0,0,0,2,0,0.0,0,0,0.016796877386187577,n,0.0,True,,99.0
bacteria,86.0,0,7,0,8,0,5,2,0.0,0,4,0.23909967709778662,n,0.11,True,,100.0
bad,76.0,23,4,23,5,23,9,4,0.0,23,6,0.6628819052677003,n s r a,0.49,True,,100.0
bad guy,77.0,0,3,0,6,0,9,0,0.0,0,8,0.8351867947986313,,0.5252525252525253,True,,99.0
bad luck,33.0,0,1,0,4,0,9,2,0.0,0,1,0.02999303054029827,,0.0,True,,100.0
bad mood,33.0,0,1,0,3,0,3,3,0.0,0,1,0.016529272300703,,0.0,True,,100.0
bad weather,6.0,0,0,0,2,0,0,1,0.0,0,1,0.009944227064459023,,0.0,True,,100.0
badge,57.0,0,2,0,5,0,2,1,0.0,0,2,0.3348472183999977,n v,0.23,True,,100.0
badger,37.0,0,0,0,1,0,1,2,0.0,0,1,0.01206601461676353,n v,0.0,True,,98.0
badminton,21.0,0,1,0,1,0,1,0,0.0,0,1,0.007291647181196451,n,0.0,True,,99.0
baffle,9.0,0,0,0,1,0,0,1,0.0,0,0,0.003703221552096562,n v,0.0,True,,93.0
bag,32.0,0,0,0,1,16,0,0,0.0,0,0,0.005541076771607823,n v,0.0,True,,200.0
bagel,14.0,0,0,0,0,0,1,0,0.0,0,0,0.009520723942563954,n,0.0,True,,99.0
baggage,26.0,0,1,0,2,13,4,0,0.0,0,1,0.0167328180196858,n,0.0,True,,99.0
bagpipe,10.0,0,0,0,1,0,1,1,0.0,0,0,0.0011352319993876666,n,0.0,True,,199.0
baguette,3.0,0,0,0,0,0,0,0,0.0,0,0,0.0005735305855667989,n,0.0,True,,97.0
bail,74.0,0,1,0,1,0,4,0,0.0,0,3,0.6978948247732167,n v,0.46,True,,100.0
bait,18.0,0,0,0,2,0,7,0,0.0,0,2,0.08593287407310071,n v,0.05154639175257732,True,,97.0
bake,7.0,0,2,0,2,0,2,0,0.0,0,2,0.005664811379097093,v,0.0,True,,98.0
baked,17.0,0,1,0,2,0,2,0,0.0,0,1,0.014586606164048306,s v,0.0,True,,100.0
baker,12.0,0,0,0,2,0,2,1,0.0,0,0,0.005987402720142944,n,0.0,True,,98.0
bakery,9.0,0,1,0,0,0,1,0,0.0,0,0,0.004624567915334247,n,0.0,True,,100.0
baking,5.0,0,1,0,1,0,2,0,0.0,0,1,0.004261075579919801,n s v,0.0,True,,100.0
baking soda,4.0,0,1,0,0,0,2,0,0.0,0,0,0.004945941830363941,,0.0,True,,100.0
balance,48.0,0,4,20,3,0,4,0,0.0,0,3,0.16597802133687523,n v,0.12,True,,100.0
balanced,63.0,0,6,22,5,0,7,2,0.0,0,6,0.2555099928449779,a v,0.18,True,,100.0
balcony,18.0,0,1,0,1,0,2,1,0.0,0,0,0.008135382732937606,n,0.0,True,,99.0
bald,21.0,0,0,0,0,0,1,1,0.0,0,0,0.00512803553002287,s v,0.0,True,,99.0
bale,14.0,0,1,0,1,0,2,0,0.0,0,1,0.036346194935329326,n v,0.0,True,,88.0
ball,46.0,0,1,0,0,0,3,1,0.0,0,0,0.008429160799605796,n v,0.0,True,,198.0
ballerina,14.0,0,0,0,0,0,3,0,0.0,0,0,0.004458195355618037,n,0.0,True,,100.0
ballet,13.0,0,2,0,0,0,2,0,0.0,0,0,0.005572841820264501,n,0.0,True,,100.0
balloon,39.0,0,0,0,0,0,5,0,0.0,0,0,0.0062495982567440465,n v,0.0,True,,198.0
ballot,63.0,0,0,0,0,0,1,0,0.0,0,0,0.04391921729861428,n v,0.0,True,,99.0
ballroom,1.0,0,1,0,1,0,0,0,0.0,0,1,0.002244668911335578,n,0.0,True,,99.0
balm,17.0,0,0,0,4,0,1,5,0.0,0,0,0.016388936705578824,n,0.0,True,,98.0
baloney,38.0,0,1,0,3,0,2,0,0.0,0,1,0.031027791516826955,n,0.0,True,,87.0
balsamic,4.0,0,0,0,1,0,2,1,0.0,0,0,0.0018480725623582763,a,0.0,True,,98.0
bam,26.0,0,1,0,3,0,1,0,0.0,0,1,0.011879589021248622,n,0.0,True,,94.0
bamboo,11.0,0,0,0,1,0,1,1,0.0,0,1,0.006778952325516316,n,0.0,True,,99.0
bamboozle,34.0,15,1,0,6,0,2,0,0.0,0,6,0.18320072188232436,v,0.13333333333333333,True,,90.0
ban,50.0,0,2,0,3,0,4,1,0.0,0,2,0.09606256162480836,n v,0.04081632653061224,True,,98.0
banana,73.0,0,2,0,2,0,0,2,0.0,0,0,0.016092971537342744,n,0.0,True,,200.0
band,28.0,0,1,0,2,13,4,0,0.0,0,2,0.15744702796272186,n v,0.12121212121212122,True,,99.0
bandage,77.0,0,3,0,8,0,2,3,0.0,0,4,0.39234667249986366,n v,0.26,True,,100.0
bandana,23.0,0,0,0,0,0,1,0,0.0,0,0,0.021998662412704678,n,0.0,True,,99.0
bandicoot,51.0,0,0,0,2,0,3,0,0.0,0,1,0.043378374810803914,n,0.0,True,,64.0
bandit,76.0,0,2,0,6,0,3,0,0.0,0,3,0.4823396492748666,n,0.29,True,,100.0
bang,31.0,0,0,0,1,0,1,1,0.0,0,0,0.03708513616957351,n r v,0.0,True,,99.0
banging,15.0,0,0,0,2,0,0,0,0.0,0,0,0.009852923269627752,n s v,0.0,True,,99.0
banish,51.0,0,2,0,3,0,4,1,0.0,0,2,0.06517114631222047,v,0.020618556701030927,True,,97.0
banister,20.0,0,0,0,2,0,2,0,0.0,0,0,0.006651039692514346,n,0.0,True,,93.0
banjo,15.0,0,0,0,2,0,3,1,0.0,0,0,0.015685742007113222,n,0.0,True,,97.0
bank,117.0,0,3,0,8,0,7,0,0.0,0,4,0.08323509325883416,n v,0.02512562814070352,True,,199.0
bank account,71.0,0,1,0,1,0,2,1,0.0,0,0,0.04514394484523724,,0.0,True,,98.0
banker,71.0,0,1,0,4,0,3,0,0.0,0,3,0.13230390326927227,n,0.061224489795918366,True,,98.0
banking,71.0,0,1,0,5,0,5,2,0.0,0,3,0.09251642096192422,n v,0.04040404040404041,True,,99.0
bankrupt,52.0,0,1,0,2,0,4,2,0.0,0,2,0.06660847140556067,n s v,0.03,True,,100.0
banned,50.0,0,4,0,4,0,2,0,0.0,0,4,0.3427970411955328,s v,0.24242424242424243,True,,99.0
banner,45.0,0,2,0,1,0,2,0,0.0,0,1,0.019483543873170608,n s,0.0,True,,99.0
bannister,26.0,0,0,0,1,0,1,0,0.0,0,0,0.012992431337408204,n,0.0,True,,92.0
banquet,9.0,0,0,0,0,0,1,0,0.0,0,0,0.004970974293357149,n v,0.0,True,,98.0
baptism,71.0,0,3,0,8,0,2,0,0.0,0,5,0.42620066224785436,n,0.2857142857142857,True,,98.0
baptist,87.0,0,1,0,7,0,2,0,0.0,0,3,0.6754649905461345,n,0.47474747474747475,True,,99.0
baptize,78.0,0,2,0,7,0,1,0,0.0,0,4,0.4249276547551232,v,0.28,True,,100.0
bar,54.0,0,1,0,2,0,2,0,0.0,0,4,0.20529478848352617,n v,0.135,True,,200.0
barbarian,41.0,0,3,0,4,0,4,0,0.0,0,3,0.103413080998777,n s,0.05,True,,100.0
barbecue,19.0,0,0,0,0,0,1,0,0.0,0,0,0.0074100832445053565,n v,0.0,True,,100.0
barber,13.0,0,0,0,0,0,1,0,0.0,0,0,0.005778732769185031,n v,0.0,True,,100.0
bare,4.0,0,0,0,0,0,0,0,0.0,0,0,0.0031313131313131315,s a v,0.0,True,,99.0
barf,52.0,8,2,0,2,0,1,1,0.0,0,0,0.023561066419158384,n v,0.0,True,,94.0
bargain,52.0,0,1,0,2,0,5,0,0.0,0,1,0.029448900779154928,n v,0.0,True,,98.0
barge,14.0,0,0,0,3,0,5,1,0.0,0,0,0.011132418102464186,n v,0.0,True,,93.0
baritone,12.0,0,0,0,0,0,1,0,0.0,0,0,0.004610313662945242,n s,0.0,True,,95.0
bark,53.0,0,0,0,0,0,2,0,0.0,0,0,0.0060025300641287265,n v,0.0,True,,99.0
barking,77.0,0,0,0,0,0,0,2,0.0,0,0,0.008239708644231257,v,0.0,True,,100.0
barley,41.0,0,0,0,1,0,0,1,0.0,0,1,0.008920502906922579,n,0.0,True,,99.0
barmaid,22.0,0,1,0,2,0,2,0,0.0,0,1,0.019759072382429695,n,0.0,True,,98.0
barn,22.0,0,0,0,0,0,1,0,0.0,0,0,0.00616408909000006,n,0.0,True,,98.0
barracuda,13.0,0,0,0,0,0,2,1,0.0,0,0,0.01023194563701232,n,0.0,True,,92.0
barred,40.0,0,0,0,1,0,1,0,0.0,0,3,0.2828589065255732,s v,0.16666666666666666,True,,90.0
barrel,17.0,0,1,0,1,0,1,0,0.0,0,1,0.01933373432820669,n v,0.0,True,,100.0
barren,35.0,0,0,0,1,0,1,0,0.0,0,1,0.013908331565597419,n s,0.0,True,,93.0
barrier,25.0,0,4,0,3,0,2,1,0.0,0,3,0.05983069529200146,n,0.04,True,,100.0
barrister,71.0,0,2,0,4,0,2,1,0.0,0,4,0.29964090445217884,n,0.14457831325301204,True,,83.0
bartender,18.0,0,1,0,0,0,1,0,0.0,0,0,0.020523237732073076,n,0.0,True,,99.0
barter,58.0,0,0,0,0,0,2,0,0.0,0,0,0.04182451175463598,n v,0.0,True,,92.0
base,35.0,0,0,0,1,0,2,0,0.0,0,0,0.020219424582627522,n s v,0.0,True,,98.0
baseball,61.0,0,0,0,0,0,0,0,0.0,0,0,0.021370258627908555,n,0.0,True,,100.0
based,33.0,0,2,0,4,0,0,0,0.0,0,3,0.055290699189621755,s v,0.030927835051546393,True,,97.0
basement,16.0,0,0,0,1,0,1,0,0.0,0,1,0.009581189952209261,n,0.0,True,,98.0
bash,66.0,0,5,0,9,0,5,1,0.0,0,6,0.14580027248622296,n v,0.09574468085106383,True,,94.0
basic,53.0,0,0,0,0,0,2,1,0.0,0,0,0.014703119572701779,n s a,0.0,True,,97.0
basil,13.0,0,1,0,1,0,2,0,0.0,0,1,0.005382775688025341,n,0.0,True,,94.0
basin,19.0,0,2,0,2,0,0,1,0.0,0,2,0.034630933199554695,n,0.021505376344086023,True,,93.0
basis,58.0,0,0,0,1,0,7,0,0.0,0,0,0.03294841829477694,n,0.0,True,,97.0
basket,44.0,0,0,0,0,0,1,0,0.0,0,0,0.019819852245617435,n,0.0,True,,99.0
basketball,46.0,0,0,0,3,0,1,0,0.0,0,1,0.01832015522800628,n,0.0,True,,99.0
bass,3.0,0,0,0,0,0,2,0,0.0,0,0,0.001970627875782275,n s,0.0,True,,99.0
bassinet,7.0,0,0,0,1,0,0,0,0.0,0,0,0.0017114745794717297,n,0.0,True,,86.0
bassoon,2.0,0,0,0,0,0,2,0,0.0,0,0,0.0005770347149657495,n,0.0,True,,87.0
bastard,53.0,0,5,0,9,27,3,1,0.0,0,7,0.23534717058703836,n s,0.18,True,,100.0
bat,22.0,0,0,0,1,0,4,0,0.0,0,2,0.030014466270747678,n v,0.020202020202020204,True,,99.0
bath,33.0,0,3,0,2,0,3,0,0.0,0,1,0.022254169217557584,n v,0.0,True,,98.0
bathe,39.0,0,3,0,1,0,4,1,0.0,0,1,0.03680593816957454,n v,0.0,True,,99.0
bathing,51.0,0,4,0,2,0,2,1,0.0,0,2,0.06341028653885797,n v,0.02,True,,100.0
bathrobe,21.0,0,1,0,1,0,0,2,0.0,0,0,0.007566976872303209,n,0.0,True,,98.0
bathroom,18.0,0,1,0,1,0,4,0,0.0,0,0,0.01262622433522316,n,0.0,True,,100.0
bathtub,51.0,0,1,0,1,0,0,0,0.0,0,0,0.024640342822161,n,0.0,True,,99.0
baton,46.0,0,0,0,2,0,1,1,0.0,0,0,0.027254677526173103,n,0.0,True,,96.0
batter,12.0,0,1,0,1,0,2,2,0.0,0,1,0.007525428513532299,n v,0.0,True,,91.0
battery,88.0,0,0,0,2,0,4,0,0.0,0,0,0.04191683153484308,n,0.0,True,,200.0
battle,72.0,0,3,0,4,0,3,0,0.0,0,2,0.6582616975358361,n v,0.51,True,,100.0
battlefield,74.0,0,3,0,6,0,3,2,0.0,0,4,0.7116990949663815,n,0.494949494949495,True,,99.0
bauble,5.0,0,0,0,0,0,0,0,0.0,0,0,0.0007265992661721304,n,0.0,True,,84.0
bay,35.0,0,0,0,0,0,2,0,0.0,0,0,0.01069350093171261,n s v,0.0,True,,100.0
bazaar,16.0,0,2,0,3,0,3,0,0.0,0,2,0.050383063568925544,n,0.04040404040404041,True,,99.0
bazooka,68.0,0,1,0,1,0,2,0,0.0,0,1,0.09673602233252472,n,0.0,True,,97.0
be,10.0,0,1,0,1,0,4,2,0.0,0,1,0.014316515935150738,n v,0.0,True,,99.0
beach,10.0,0,1,0,1,0,1,0,0.0,0,2,0.012366117170288782,n v,0.010050251256281407,True,,199.0
beacon,10.0,0,1,0,2,0,1,1,0.0,0,2,0.037485473289597004,n v,0.02,True,,100.0
bead,20.0,0,0,0,0,0,2,0,0.0,0,0,0.006373622202717689,n v,0.0,True,,99.0
beagle,79.0,0,0,0,0,0,0,0,0.0,0,0,0.011965243548951563,n,0.0,True,,95.0
beak,8.0,0,0,0,0,0,0,0,0.0,0,0,0.0015651278276906419,n v,0.0,True,,96.0
beaker,26.0,0,1,0,0,0,1,0,0.0,0,0,0.0066022417799158645,n,0.0,True,,98.0
beam,11.0,0,0,0,0,0,3,0,0.0,0,0,0.008435440586460442,n v,0.0,True,,100.0
bean,36.0,0,0,0,0,0,1,0,0.0,0,0,0.005691529217170477,n v,0.0,True,,195.0
beanie,6.0,0,0,0,0,0,1,0,0.0,0,0,0.0018004608396196503,n,0.0,True,,98.0
beanstalk,7.0,0,0,0,0,0,0,0,0.0,0,0,0.004010867625642531,n,0.0,True,,90.0
bear,59.0,0,1,0,3,0,5,1,0.0,0,1,0.010536135330376938,n v,0.0,True,,200.0
beard,4.0,0,1,0,1,0,1,0,0.0,0,1,0.0042989898989898995,n v,0.0,True,,100.0
bearing,28.0,0,2,0,2,0,2,0,0.0,0,1,0.012786927626299027,n a v,0.0,True,,99.0
beast,52.0,0,2,0,3,15,4,0,0.0,0,4,0.09694370150893887,n,0.05,True,,100.0
beat,24.0,0,3,0,4,0,1,2,0.0,0,3,0.04839583302197696,n s v,0.03,True,,100.0
beaten,54.0,0,3,0,7,0,2,4,0.0,0,4,0.18624822476187264,s a v,0.15151515151515152,True,,99.0
beater,39.0,0,1,0,1,0,0,1,0.0,0,3,0.060208703796055446,n,0.05319148936170213,True,,94.0
beating,55.0,0,7,0,11,0,3,5,0.0,0,8,0.27509640627779797,n v,0.2,True,,100.0
beautiful,18.0,0,2,0,1,0,5,0,0.0,0,1,0.009500057226067619,s a,0.0,True,,99.0
beauty,40.0,0,1,0,2,0,4,2,0.0,0,0,0.01948954951957816,n,0.0,True,,100.0
beaver,20.0,0,0,0,2,7,0,0,0.0,0,1,0.01563060789288618,n v,0.0,True,,98.0
because,23.0,0,0,0,0,0,3,0,0.0,0,0,0.033363680969893846,,0.0,True,,99.0
become,31.0,0,1,0,0,0,4,0,0.0,0,0,0.016046294144205584,v,0.0,True,,97.0
becoming,21.0,0,0,0,0,0,2,1,0.0,0,0,0.009892071149065585,s v,0.0,True,,97.0
bed,69.0,0,0,0,1,0,2,2,0.0,0,0,0.014232240510733058,n v,0.0,True,,100.0
bedding,24.0,0,0,0,1,0,0,2,0.0,0,0,0.006034221401929628,n v,0.0,True,,97.0
bedroom,37.0,0,1,0,2,0,2,3,0.0,0,0,0.016062521384686335,n,0.0,True,,99.0
bedsheets,26.0,0,3,0,2,0,1,0,0.0,0,2,0.0555748330914519,,0.03,True,,100.0
bedtime,41.0,0,0,0,0,0,1,1,0.0,0,0,0.00907866823293959,n,0.0,True,,100.0
bee,43.0,0,1,0,3,0,5,4,0.0,0,2,0.020395082768560516,n,0.01,True,,200.0
beef,26.0,0,1,0,1,0,1,0,0.0,0,1,0.014314141414141415,n v,0.0,True,,100.0
beehive,41.0,0,0,0,0,0,0,1,0.0,0,0,0.020492378652262895,n,0.0,True,,96.0
beekeeper,29.0,0,0,0,0,0,0,1,0.0,0,0,0.007902648950644452,n,0.0,True,,100.0
